Station4_mp_56,Station4_mp_57,Station4_mp_58,Station4_mp_59,Station4_mp_60,Station4_mp_61,Station4_mp_62,Station4_mp_63,Station4_mp_64,Station4_mp_65,Station4_mp_66,Station4_mp_67,Station4_mp_68,Station4_mp_69,Station4_mp_70,Station4_mp_71,Station4_mp_72,Station4_mp_73,Station4_mp_74,Station4_mp_75,Station4_mp_76,Station4_mp_77,Station4_mp_78,Station4_mp_79,Station4_mp_80,Station4_mp_81
35036.75,21560.78,11993.59,0.003623047,0.0007382813,16.719072724263285,0.0010817953303959723,1797.1117538181672,28894414.060030486,0.002103516,23054.69,10709965.77780885,0.003134766,34338.82,20455.25,11803.25,0.003664063,0.0007421875,15.38133,0.001160156,1726.554,24769120.0,0.002085938,22239.48,11022853.371374588,0.003160156
35154.03,20824.4,12378.12,0.003589844,0.0007324219,33.149460834985675,0.0010131428144404518,1893.6988107943366,25813305.4694303,0.002099609,22739.37,10740142.020800702,0.003107422,34398.42,20182.23,11803.25,0.0036875,0.0007304688,36.53066,0.001181641,2187.994,26808730.0,0.002199219,22610.55,9929684.872988317,0.003164063
34548.39,20566.76,12005.13,0.003613282,0.00075,36.56732297049407,0.0011041952250007625,2078.457775303996,26268599.224696487,0.002109375,22406.75,10605120.41241956,0.003087891,34296.52,19899.6,11907.07,0.003722657,0.0007324219,26.91733,0.001232422,2180.303,26654210.0,0.002201172,22449.05,9983674.65332887,0.003244141
34869.47,21791.5,11993.59,0.003712891,0.0007265625,23.94259472567374,0.0010633656761611667,2014.6872142573438,24856171.863535125,0.00213086,22948.94,11377748.83560273,0.003214844,32218.12,18626.79,11987.82,0.003716797,0.0007402344,17.304,0.001304688,2172.613,24824830.0,0.002201172,20437.94,10657871.047373602,0.003201172
32608.42,18867.12,11930.14,0.003695313,0.0007578125,27.757435104958663,0.0011340726679299879,2155.9541333419656,29380778.42040603,0.002181641,20824.4,11157674.085159553,0.003177735,33719.72,19265.12,11951.29,0.003619141,0.0007226563,24.99466,0.0009667969,2105.32,25567720.0,0.002119141,21556.93,11467914.3026602,0.003144532
34434.95,20247.6,11999.36,0.003701172,0.0007617188,31.89428965764806,0.0010476244051821557,2188.7130520221253,28345050.017453596,0.0021875,22277.93,11710273.60223305,0.003210938,33817.78,20355.27,11782.1,0.003636719,0.0007480469,40.37599,0.001058594,1684.256,27616100.0,0.002083984,22018.37,9745322.137190023,0.003078125
34273.45,20524.46,11895.54,0.003482422,0.0007363281,36.25938935952119,0.0014543048935968773,1969.15547897086,26904786.504935924,0.001980469,22327.92,11303625.640127888,0.003007813,33275.59,19855.37,11958.98,0.003703125,0.00075,34.60799,0.0010625,2207.221,27078180.0,0.002185547,21608.85,10571251.837815352,0.003166016
32485.37,18328.78,11912.84,0.003716797,0.0007382813,45.67445870585947,0.0010497418609915453,2133.7400933698455,27118885.357534926,0.002193359,20574.45,10930563.403282179,0.003201172,33154.46,18515.28,12370.43,0.003677735,0.0007382813,42.29866,0.001125,2257.21,27663110.0,0.002207031,20834.01,10803575.650843529,0.003154297
33344.8,18696.01,12239.69,0.003683594,0.0007128906,49.526133570556254,0.001111560514019258,2144.69556539609,28999060.86382768,0.002195313,21001.28,10387690.939748764,0.003171875,33625.51,19411.24,11951.29,0.003599609,0.0007460938,36.53066,0.001066406,2159.154,28089090.0,0.00213086,21503.1,10116508.55282739,0.003101563
33767.79,19580.43,12481.95,0.003583984,0.0007285157,34.473429072913056,0.0011095106720411555,1826.5857788047024,25871273.42524212,0.002089844,21581.93,10253547.852929339,0.003078125,34154.24,19420.85,11860.93,0.003652344,0.0007539063,38.45333,0.001291016,2199.53,26886560.0,0.002212891,22208.72,9745569.71941527,0.00319336
33600.51,19586.2,12187.78,0.003621094,0.0007441406,31.461682390509928,0.0009778950925041923,2119.4995723848883,26945986.623246673,0.002150391,21722.28,11451751.506184004,0.003123047,35282.85,20678.27,12091.65,0.003730469,0.0007441406,42.29866,0.001201172,2216.834,28059980.0,0.002199219,23310.41,9929143.275564477,0.003251953
34521.47,20405.26,12274.3,0.003498047,0.0007226563,58.47435293710412,0.0011466987616930728,1904.6679564849535,28691265.68228797,0.002097656,22297.16,10626996.520799069,0.003039063,33798.55,19415.08,11962.83,0.003601563,0.0007617188,49.98932,0.001033203,2251.442,27589600.0,0.002125,21664.6,10274172.46551412,0.003115234
34315.75,20286.05,12199.32,0.003628906,0.0007460938,26.895881137367095,0.001321496756987615,2180.618165683841,27065811.354128297,0.002166016,22010.68,10125900.103121402,0.003175781,34579.15,20049.56,12191.63,0.0036875,0.0007441406,23.07199,0.001212891,2172.613,25085520.0,0.002136719,22456.74,10083465.048015984,0.003158203
34536.86,18949.8,11949.37,0.003607422,0.00075,17.24586165086485,0.0011281572986510829,2253.031901459271,26233978.8175052,0.002166016,22597.1,10235934.76006007,0.003103516,33410.17,19105.53,12035.89,0.003748047,0.0007363281,21.14933,0.001291016,2163.0,25694620.0,0.002205078,21289.68,10079527.909734283,0.003236328
33358.26,19257.43,12210.85,0.003613282,0.0007539063,56.3643000075266,0.0012655338582328419,2232.0980576381503,26350761.489746343,0.00213086,21222.39,10675414.010518478,0.003132813,34713.74,20391.8,11930.14,0.003685547,0.0007597657,53.83466,0.001111328,2195.685,27394850.0,0.002199219,22558.64,10565180.909630256,0.003181641
34194.62,19886.14,12057.04,0.003720703,0.00075,27.317458738349597,0.0011602167962029564,2170.895122748204,26454749.56455867,0.002210938,22031.83,10876257.594667625,0.003222656,33298.66,19736.17,11743.64,0.003759766,0.0007617188,32.68533,0.001216797,2168.767,27117060.0,0.002181641,21826.11,10982376.072462024,0.003183594
33494.77,19317.03,12331.98,0.003720703,0.0007441406,54.259006177487485,0.0010143730610724323,2244.4995088446494,24565238.196261644,0.002216797,21397.35,11413655.734030174,0.003210938,33737.02,20186.07,11928.22,0.003498047,0.000734375,53.83466,0.001332031,1916.898,26314620.0,0.001931641,21891.48,11082493.999406394,0.002994141
32208.5,18576.8,12170.48,0.003580078,0.0007207032,15.552174708678976,0.0010137367718702683,1787.9095113885135,28388648.877352796,0.00213086,20349.5,9540136.858317796,0.003060547,34450.33,20966.68,12047.43,0.0036875,0.000734375,7.690665,0.001150391,2074.557,24890050.0,0.002140625,22612.48,9890679.437662087,0.003115234
33437.09,19126.68,12141.64,0.00371875,0.00075,24.58398457329234,0.0013462044201964795,2211.6309770178495,29599549.227874625,0.002222656,21255.08,10251855.017185407,0.003203125,35057.89,20966.68,12126.26,0.003583984,0.0007402344,26.91733,0.001011719,1872.677,26113670.0,0.002060547,22764.37,10971012.668870768,0.003078125
33519.77,19828.46,11960.91,0.003603516,0.0007167969,14.39283502476233,0.0010384618749540028,2131.0497966942394,26343111.57701356,0.002148438,21414.66,10924077.016403504,0.003097656,35207.86,20520.62,11737.88,0.003640625,0.0007402344,7.690665,0.001320313,2182.226,24944210.0,0.002193359,23089.3,9626028.29461597,0.003140625
34809.87,20526.38,11910.92,0.003621094,0.0007167969,11.90271862839585,0.0014503803845729256,2211.9337617597357,29624383.075118802,0.002167969,22879.73,11359551.560916265,0.003121094,33333.26,19497.76,11985.9,0.003595703,0.000734375,17.304,0.001109375,2178.381,25487550.0,0.002089844,21418.5,10749641.972072888,0.003056641
34179.24,20286.05,11999.36,0.003699219,0.0007480469,22.02786809298849,0.0012264172799440565,2168.3287912486576,27435116.26390364,0.002222656,22439.44,11215705.775235005,0.003210938,33106.39,19115.15,11605.21,0.003605469,0.0007441406,26.91733,0.001068359,1922.666,25810850.0,0.002103516,21289.68,11228897.303688837,0.003101563
35621.23,20893.61,12099.34,0.003623047,0.0007382813,52.15655130273539,0.0011566859670234621,2142.778973311875,28172219.036545955,0.002099609,23154.67,10749201.3071338,0.003142578,33992.74,20216.84,12110.87,0.003652344,0.0007246094,49.98932,0.0011875,2151.464,26990750.0,0.002126953,21991.46,10872216.62935096,0.003189453
34625.29,20484.09,12180.09,0.003597656,0.0007480469,50.097849365306416,0.0011908289569174764,2205.779879461525,26717459.26943401,0.002146485,22541.34,10332236.100749027,0.003121094,34854.09,21037.81,12082.03,0.003738281,0.0007246094,48.06665,0.001314453,2172.613,26314620.0,0.002191406,23089.3,9960872.312721841,0.003257813
34609.91,20478.32,12145.48,0.003578125,0.0007382813,14.825795929789333,0.0010410540650695158,1790.3804028195239,25812623.528455295,0.002128906,22450.97,10652893.381984299,0.0030625,33083.32,18597.95,12033.97,0.00371875,0.0007382813,9.613332,0.0010625,2199.53,26192660.0,0.002224609,20834.01,11575374.071689162,0.003203125
33489.0,18965.18,12360.82,0.003605469,0.0007285157,20.845051744773574,0.0010465478348212418,2209.370830879252,26272294.34002382,0.002134766,21145.48,10215928.754399523,0.003087891,33225.59,19409.31,11841.7,0.003650391,0.0007441406,17.304,0.001134766,2186.071,26622260.0,0.002203125,21526.17,10543722.128762426,0.003146484
33538.99,19809.23,12193.55,0.003589844,0.0007226563,19.911795940701456,0.0011423937809115655,1795.4081291631676,28664158.55847514,0.002080078,21481.95,11543510.124811,0.003025391,33773.55,19722.71,11870.54,0.003644531,0.0007304688,23.07199,0.001199219,1932.28,24422770.0,0.002072266,21720.36,9327655.948269058,0.003111328
35894.26,21222.39,12333.9,0.003701172,0.0007460938,19.44864583521068,0.0010570431036067492,2337.144724952592,25634276.919322107,0.002214844,23066.23,11206571.575226264,0.003205078,33798.55,19182.44,12297.37,0.003701172,0.000734375,23.07199,0.001273438,2211.066,25936420.0,0.002150391,21408.89,9491061.599269293,0.003169922
32685.33,18513.35,12224.31,0.003712891,0.000734375,16.56697612990939,0.001178291902472783,2141.331785928561,28575156.11506757,0.002189453,20491.78,11175124.079335937,0.003171875,33192.91,18772.91,11710.96,0.003583984,0.0007324219,17.304,0.001109375,2086.093,26266400.0,0.002070313,20837.86,10237072.444112463,0.00306836
34809.87,20918.61,12039.74,0.003591797,0.0007421875,48.830126347802,0.001240477718133601,2261.847759214159,28480254.934805702,0.002117188,22945.1,11076145.915607264,0.003117188,33721.64,19392.01,11884.0,0.003638672,0.0007421875,49.98932,0.001111328,2214.911,27804640.0,0.002140625,21826.11,10473371.649171812,0.003166016
34119.63,20161.08,12012.82,0.003601563,0.0007226563,20.700255577082075,0.0010284934116063646,2229.628936047775,29562684.219348565,0.002107422,22337.54,10622330.157611754,0.003085938,33410.17,18920.96,11685.97,0.003695313,0.0007539063,21.14933,0.0009667969,2187.994,23639650.0,0.002138672,21210.85,10105735.1210934,0.003207031
33246.74,18892.12,12116.64,0.003623047,0.0007480469,40.89776546836527,0.0009560880964289497,2215.8832131656686,28231761.40979145,0.002103516,21387.74,10308650.106352478,0.003121094,35792.36,21205.09,11859.0,0.003671875,0.0007128906,36.53066,0.001029297,1939.97,26797040.0,0.002060547,23485.37,9169715.38626115,0.003160156
34302.29,20203.38,12424.27,0.003572266,0.0007441406,48.63616396917124,0.001091637838595987,1738.2121899468113,26149441.943428095,0.002091797,22360.61,11577406.684470585,0.00297461,33892.76,20024.57,11832.09,0.003746094,0.0007382813,46.14399,0.001109375,2161.077,28747830.0,0.002203125,21889.55,10067358.103766965,0.003242188
34119.63,20057.25,12076.27,0.003626953,0.0007304688,17.34871668184665,0.0011756897163742639,2320.6754821603386,25876451.02750222,0.002136719,22337.54,11024779.628323391,0.003115234,34394.58,21212.78,12057.04,0.003474609,0.0007480469,21.14933,0.001322266,1866.909,25929450.0,0.001933594,22662.47,10208416.635304986,0.002994141
34815.64,19953.43,12232.0,0.003607422,0.0007382813,42.88824701407873,0.001186380864343168,1897.5830695291836,29002114.941593744,0.002123047,22591.33,10700659.620253948,0.003097656,33885.07,20651.36,11943.6,0.003583984,0.0007421875,49.98932,0.001160156,1820.765,26326300.0,0.002046875,22079.9,10681841.288241908,0.003080078
35044.44,20616.75,12064.73,0.003607422,0.0007539063,42.01075064898232,0.001243740812517662,2101.639692576214,27663312.008733343,0.002146485,22768.21,11063792.250018414,0.003101563,33116.0,18920.96,12033.97,0.003611328,0.0007539063,36.53066,0.001158203,2243.751,28352910.0,0.00213086,21035.89,11186265.825109083,0.003113281
34882.93,20370.65,12193.55,0.003607422,0.0007246094,35.86821994874077,0.0010416077274354586,2198.001336959949,26328162.788003586,0.002115234,22529.8,10344535.248652285,0.003115234,35611.62,20972.44,12170.48,0.00375,0.0007265625,42.29866,0.001320313,2163.0,26747340.0,0.002214844,23321.94,10647317.421398921,0.003246094
33460.16,18945.95,12080.11,0.003714844,0.0007402344,26.266552132868547,0.0012068141258557291,2294.5816975957864,26057881.29981544,0.002214844,21224.31,10185298.17682607,0.003201172,33392.87,19501.6,11930.14,0.003615235,0.0007402344,26.91733,0.00140625,2191.839,25365570.0,0.002199219,21505.02,10129137.280414242,0.003125
34894.47,20747.49,12053.19,0.003591797,0.0007460938,47.20674008052423,0.0010915726014797803,1932.6602354415875,26186506.271584895,0.002103516,22806.67,11002965.48208259,0.003082031,33615.89,19409.31,12055.12,0.003453125,0.0007265625,38.45333,0.001318359,2220.679,27337720.0,0.001933594,21583.85,10569564.189353362,0.003029297
32994.88,18661.4,12001.28,0.003617188,0.0007363281,44.89730935238274,0.0010374206157426923,2302.4192395188124,25772809.187585548,0.002146485,20891.69,10620640.794277534,0.003089844,34433.03,20205.3,12133.95,0.003613282,0.0007304688,40.37599,0.001136719,2153.386,28287060.0,0.002177734,22141.42,10182096.31619793,0.003107422
32673.79,18484.51,11835.93,0.003597656,0.0007363281,47.74104112295875,0.0012973392483361,2248.5939439993504,25301687.881186295,0.002128906,20668.66,10855826.416986387,0.003083985,33271.74,18490.28,11932.07,0.003529297,0.0007246094,40.37599,0.001287109,1899.594,28495790.0,0.00209375,20662.89,10078459.799576404,0.003052735
33275.59,19343.95,12020.51,0.003693359,0.0007519532,33.57963102060592,0.0011444106735804718,2119.8961015983737,27603634.973162297,0.002181641,21255.08,11255324.662575379,0.003175781,32904.51,18490.28,12005.13,0.003625,0.0007285157,40.37599,0.001025391,2143.773,27952610.0,0.002070313,20437.94,10480713.670012973,0.003121094
34711.82,20803.25,12053.19,0.003669922,0.00075,44.81316495491696,0.0012508318889084952,2148.932259867268,28702647.522073068,0.002199219,22718.22,11302533.638957959,0.003214844,33304.43,19153.6,11574.45,0.003611328,0.0007539063,38.45333,0.0010625,2253.365,26462660.0,0.002115234,21376.2,10525597.54850873,0.003140625
34875.24,20524.46,12326.21,0.003521485,0.0007324219,43.4380696886815,0.0010576270467941593,1898.2667359699883,26901394.310059853,0.002121094,22631.71,11224956.95213015,0.003054688,32762.23,19155.52,12153.17,0.003716797,0.0007597657,44.22132,0.001039063,2172.613,27574710.0,0.002189453,21241.62,10192666.11777298,0.003228516
34779.11,20303.35,12574.24,0.003597656,0.0007128906,33.99757336629922,0.0010270285381745723,2100.872010028256,28379372.79549879,0.002121094,22450.97,9688451.656758178,0.003115234,33585.13,19816.92,12108.95,0.003587891,0.0007285157,28.83999,0.001042969,1663.106,27886410.0,0.002126953,21589.62,9981248.065485073,0.003080078
33337.11,18726.77,12101.26,0.003650391,0.0007363281,52.209249419682294,0.0012134251322740487,2155.2422524566705,26457764.968788646,0.002193359,20993.59,11513511.454148348,0.003154297,35182.87,21239.69,11795.56,0.003691406,0.0007460938,59.60265,0.001240234,2187.994,26483510.0,0.002189453,23306.56,11287402.374331217,0.003177735
33362.1,19888.06,11824.4,0.003591797,0.0007265625,20.19404845793773,0.0013139364360042554,2143.4401401095015,28181690.86653445,0.002109375,21541.55,12114623.481005108,0.003076172,33498.61,19803.46,11526.38,0.003638672,0.0007304688,19.22666,0.001238281,2076.479,24246580.0,0.002068359,21720.36,10330675.420422504,0.00309375
33290.96,19099.77,11849.39,0.003509766,0.0007460938,46.94996398937204,0.0012673065359736124,1965.2350486679952,28270851.369607378,0.002066406,21141.64,10531097.47223617,0.002976563,32264.26,18249.95,11718.65,0.003599609,0.0007265625,48.06665,0.00109375,2353.344,27632440.0,0.002097656,20632.13,10928333.808728151,0.003097656
33829.31,19426.62,12143.56,0.003583984,0.0007539063,29.586928595782464,0.001133789618694205,2009.258520355571,25362368.33859036,0.002132813,21564.62,10850973.230667952,0.003087891,34117.71,20336.04,12091.65,0.003648438,0.0007460938,38.45333,0.001347656,2203.375,25330660.0,0.002181641,22176.03,10801183.234283045,0.0031875
32098.91,18101.9,12112.8,0.003617188,0.0007285157,43.22675432626609,0.0009678718991565257,2112.412700136685,25747052.123657662,0.002160156,20503.31,10679558.230187872,0.003113281,34296.52,20753.26,11857.08,0.003464844,0.0007285157,28.83999,0.00125,1926.511,27295990.0,0.001958984,22462.51,10658837.70090143,0.00303711
33323.65,19203.59,11666.74,0.003607422,0.0007246094,44.71568879055034,0.001151521483687237,2073.8467526542395,25996169.961338576,0.002132813,21406.96,9940115.946427288,0.003087891,33498.61,20253.37,11878.23,0.003556641,0.00075,49.98932,0.001310547,1811.151,26989640.0,0.001964844,21664.6,10100381.213592194,0.003072266
34856.02,21047.43,11991.67,0.003597656,0.0007539063,12.863826087099994,0.0010928043377846975,1831.8178515992263,28329164.741454262,0.002099609,22872.04,10940607.385079164,0.003123047,33710.11,20186.07,11734.03,0.003589844,0.000734375,23.07199,0.001011719,1684.256,25086380.0,0.002107422,21551.16,10746681.26291903,0.00309375
33933.14,19094.0,12499.25,0.003599609,0.0007402344,46.597819249561745,0.0014117570607050348,2085.765069619958,25863550.216915578,0.002115234,21510.79,9895402.226024542,0.003091797,33008.34,19063.24,12080.11,0.003699219,0.0007382813,53.83466,0.001152344,2184.149,26729130.0,0.002183594,21149.33,10760871.229137462,0.00319336
34698.36,20999.36,12076.27,0.003650391,0.0007558594,46.44777600925801,0.001000494155404775,1845.1672489399245,27931222.958129287,0.002123047,22937.41,10617967.418506378,0.003138672,33000.64,18990.17,11930.14,0.003595703,0.0007187501,40.37599,0.001101563,1797.693,28495790.0,0.002066406,21376.2,11212791.133999752,0.003089844
32816.07,18772.91,12007.05,0.003607422,0.0007441406,36.56262211344492,0.0011374678518866561,1939.2512358812166,26085924.860252883,0.00213086,20474.47,10617815.356858887,0.003089844,32912.2,19415.08,11941.68,0.003738281,0.0007539063,38.45333,0.001134766,2203.375,27140160.0,0.002203125,21583.85,10710867.87574493,0.003238281
32808.38,18747.92,12091.65,0.003669922,0.0007617188,23.623425167940137,0.0011273104965461016,2192.319298679018,25040337.389699064,0.002214844,21137.79,11131627.087317886,0.003191406,35500.11,21095.49,12331.98,0.003492188,0.0007304688,23.07199,0.001289063,1861.141,25327790.0,0.001960938,23181.59,10779837.938674346,0.002996094
34869.47,20999.36,12089.73,0.003591797,0.0007421875,21.458677859785443,0.0010445729340548655,1852.265498766028,25981238.548102625,0.002099609,22402.91,10750833.23567215,0.003083985,33429.4,18920.96,11837.86,0.003707031,0.0007460938,23.07199,0.001113281,2159.154,25049410.0,0.002185547,21278.15,9735897.168481696,0.003203125
33290.96,19355.48,12003.21,0.003603516,0.000734375,28.971422192534526,0.0010409608618844283,1811.7809310709415,27841463.438660886,0.002126953,21145.48,10132601.165821524,0.003076172,33227.52,18922.88,11878.23,0.003626953,0.000734375,36.53066,0.00109375,2138.005,22741870.0,0.002138672,20841.7,10161418.675206792,0.003101563
35463.58,21328.14,12262.76,0.003597656,0.0007539063,60.710627763795365,0.0009574048516883724,2103.3852613852646,28790984.824562013,0.002148438,23358.47,10421167.647263288,0.003087891,33410.17,19320.87,11926.3,0.003556641,0.000734375,51.91199,0.0010625,1851.528,26178630.0,0.002091797,21172.4,10359643.582485478,0.003052735
32314.25,18432.6,12193.55,0.003589844,0.000734375,24.90811465919478,0.0009636299657261951,2129.1356376293556,24533784.69025944,0.002175781,20682.12,10657414.522012975,0.00306836,34484.94,20884.0,11878.23,0.003494141,0.0007480469,21.14933,0.001292969,1801.538,25729220.0,0.001933594,22558.64,9533239.120951435,0.00303125
35086.73,20722.5,12243.54,0.003621094,0.0007363281,44.62463880911882,0.001172967281215194,2071.2947803611137,25944191.176165756,0.002132813,22923.95,10710587.05813521,0.003117188,33437.09,20001.5,12024.35,0.003617188,0.0007128906,38.45333,0.001154297,1811.151,28257100.0,0.00209375,21616.54,11125194.624229463,0.003117188
34563.77,20189.92,11958.98,0.003685547,0.0007636719,59.921293534335085,0.0010095907660461227,2211.076606412611,28372619.4409249,0.002189453,22402.91,10873132.099745056,0.003207031,33615.89,19074.77,12001.28,0.003615235,0.0007363281,53.83466,0.001011719,2249.519,26687310.0,0.002103516,21376.2,9908569.865291446,0.00309961
34204.23,20822.47,12224.31,0.003560547,0.00075,51.94544102853493,0.0013170207125522016,1808.1174308649245,28143547.912311062,0.002091797,22045.29,11176969.599738523,0.003056641,34675.29,20524.46,12005.13,0.003589844,0.0007285157,48.06665,0.001091797,1799.615,27333090.0,0.002113281,22837.43,10609037.163469551,0.003080078
32421.92,18407.61,11991.67,0.0035,0.0007402344,29.181107596248253,0.0013196067021339869,1724.3609644678136,25531458.34405034,0.001957031,20136.08,11235906.173095157,0.003052735,35223.24,21433.88,11870.54,0.003685547,0.0007246094,53.83466,0.001371094,1936.125,25304060.0,0.002212891,24229.44,10113674.511913983,0.003222656
35432.82,21339.67,12487.72,0.003605469,0.0007636719,35.73991926550259,0.0012612500953027611,2036.15117695912,28933018.190824576,0.002087891,23596.88,11975905.570382157,0.003042969,33800.47,19122.84,12116.64,0.003625,0.0007402344,44.22132,0.0010625,2124.546,27643370.0,0.002109375,21408.89,9316132.128241083,0.003113281
33827.39,20055.33,12199.32,0.003599609,0.0007421875,12.192014402117849,0.0010937052779881032,2136.5916955829825,26749358.35513769,0.002126953,22181.8,11120186.324021759,0.003095703,33633.2,19249.73,11928.22,0.003636719,0.0007578125,23.07199,0.00121875,2205.298,25550960.0,0.002189453,21401.2,10616685.043286294,0.003164063
34857.94,21005.13,11983.98,0.003634766,0.0007402344,31.128393952041897,0.0011087245998005267,2311.7225381142753,25863266.26453148,0.002126953,23187.36,10860418.590038659,0.003105469,35807.73,20520.62,11843.62,0.003658203,0.0007363281,40.37599,0.0010625,2193.762,26808730.0,0.002173828,23100.83,9383467.121554948,0.003183594
34952.15,20801.32,11978.21,0.003632813,0.0007519532,24.345780145084504,0.0010017644716257999,2220.1310298275803,28376340.58656127,0.00213086,23010.47,10858187.378679443,0.003125,33392.87,19295.88,11985.9,0.003621094,0.0007539063,32.68533,0.001019531,2063.021,25474650.0,0.002144531,21583.85,10698342.948174892,0.003123047
34763.73,20149.54,11989.75,0.003603516,0.0007441406,21.23415061817585,0.0011112155717961354,2104.4913596795154,28411513.14585526,0.002152344,22301.0,10294069.455566479,0.003111328,33538.99,20699.42,11605.21,0.003560547,0.00075,21.14933,0.0009667969,1716.941,25484190.0,0.0020625,21676.14,10040627.462966295,0.00303711
33346.72,19457.38,12012.82,0.003607422,0.0007324219,23.38290206406765,0.001173912051778159,2009.424568026441,25849803.099417377,0.002142578,21147.41,10611338.858573873,0.003095703,33321.73,19480.45,12172.4,0.003730469,0.0007441406,24.99466,0.001166016,2157.232,25573100.0,0.002208984,21572.31,10559932.456481177,0.003240234
34363.81,20595.6,12005.13,0.003597656,0.00075,20.225370825135915,0.0011061708974482258,1924.665734814344,28024237.9850947,0.00213086,22591.33,9845955.291096328,0.003076172,36271.1,21891.48,12068.58,0.003589844,0.0007421875,24.99466,0.001091797,1972.656,26459010.0,0.002107422,23195.04,10260062.097332558,0.003083985
33679.34,19322.79,12499.25,0.003638672,0.0007460938,47.50938506351347,0.001042836682088213,2287.44545183075,26408888.637792557,0.002199219,21649.22,11484401.600664932,0.003130859,35309.77,21214.7,11841.7,0.003734375,0.0007519532,38.45333,0.001173828,2214.911,28663110.0,0.002164063,23137.37,10190538.734742904,0.003222656
33813.93,19888.06,12499.25,0.003572266,0.0007167969,57.673005643785885,0.0012797398347728318,1761.184799443355,28251473.086045418,0.002115234,21881.87,10970361.012943618,0.00303711,32923.74,18876.74,12016.66,0.003615235,0.0007382813,48.06665,0.001115234,2113.01,26917910.0,0.002140625,21107.03,10733601.204797044,0.003125
32741.08,19280.5,11964.75,0.003621094,0.0007226563,51.82185384905783,0.0011482371060369916,1873.9437865103414,28768241.392542753,0.002125,20968.6,11022680.629953045,0.003123047,33110.23,19288.19,12218.54,0.003591797,0.0007402344,48.06665,0.001039063,1803.461,27947690.0,0.002058594,21178.17,10725091.294539848,0.003048828
33323.65,18978.64,11851.31,0.003710938,0.0007636719,42.82860970966899,0.0011290727823323418,2122.7777557522577,26059953.67221456,0.002205078,21226.23,10381301.008334998,0.003222656,35455.89,22095.28,12124.33,0.003675781,0.0007441406,48.06665,0.001291016,2203.375,28022700.0,0.002193359,23643.03,11411631.768898282,0.003173828
33112.16,19034.39,12212.78,0.003683594,0.0007187501,23.50034986246001,0.001089219105390098,2193.0547793742894,26200693.05165729,0.002208984,21182.01,10275572.077848382,0.003173828,34554.16,20891.69,11757.1,0.003716797,0.0007382813,23.07199,0.001207031,2199.53,26293000.0,0.002169922,23187.36,9719449.981804065,0.003183594
33075.62,18969.03,12083.96,0.003726563,0.000765625,16.913675874901386,0.0010332524674075212,2210.4362030941256,29063131.34853606,0.002207031,21010.9,10927647.834918171,0.003210938,33227.52,19386.24,11928.22,0.003626953,0.0007148438,17.304,0.001089844,1938.047,24056580.0,0.002117188,21378.13,11046795.998301363,0.003111328
34573.38,20526.38,11820.55,0.003599609,0.0007382813,47.832469074916396,0.0013201947498197295,1929.3550464404004,25047439.16562319,0.002076172,22675.92,10408563.978249142,0.003123047,33573.6,19201.67,12218.54,0.003703125,0.0007304688,49.98932,0.001238281,1964.965,27663110.0,0.002208984,21358.9,10619758.164788902,0.00319336
33650.5,19467.0,11878.23,0.003564453,0.0007363281,49.830919093472495,0.0010397577816668986,1712.3342745935508,28335912.8891413,0.002136719,21564.62,10243669.889187235,0.003050781,34567.62,20291.82,12032.04,0.003636719,0.0007480469,53.83466,0.001091797,1795.77,27416080.0,0.002091797,22660.54,10196399.766910141,0.003142578
35580.86,21339.67,12333.9,0.00371875,0.0007636719,44.372760071330035,0.0010759992582681926,2121.73339890156,30294881.117758933,0.0021875,23187.36,11325759.55395399,0.003236328,33225.59,19105.53,11849.39,0.003611328,0.0007460938,44.22132,0.001044922,2218.757,28668250.0,0.002150391,21339.67,9727954.217412448,0.003125
32564.2,18772.91,11826.32,0.003746094,0.0007597657,23.710588430407057,0.0010916582376946204,2187.4058856330253,29876704.489252754,0.002199219,20901.3,9360221.494355982,0.003238281,33071.78,19930.36,11760.95,0.003621094,0.0007265625,24.99466,0.0009902344,2124.546,25841920.0,0.002103516,21633.84,11245566.706970463,0.003123047
34592.61,20347.58,11993.59,0.003697266,0.0007382813,23.394783902620162,0.0011668438338941238,2162.5613225141688,29231820.16886967,0.002238281,22510.58,10580269.325216023,0.003226563,35500.11,20674.43,11868.62,0.003640625,0.0007285157,26.91733,0.001154297,1966.887,25729220.0,0.002085938,23285.41,10786654.782318477,0.003138672
33437.09,19105.53,12364.67,0.003570313,0.000734375,41.93125229637737,0.0010336209583935215,1832.1621086367934,28061623.906241875,0.002111328,21205.09,10767085.729695015,0.003029297,34017.73,20337.96,11757.1,0.003634766,0.0007285157,49.98932,0.001140625,2059.176,26844060.0,0.002105469,22358.68,11448158.045446765,0.003107422
33679.34,19153.6,11989.75,0.003566406,0.0007441406,48.24313464636401,0.0012027030514542535,1868.7446746738528,26918751.231552195,0.002097656,21541.55,11379216.663161768,0.003060547,34623.37,20424.48,11949.37,0.00372461,0.00075,44.22132,0.001076172,2180.303,26964240.0,0.0021875,22466.35,9791271.495797198,0.003242188
35082.89,20801.32,12274.3,0.003697266,0.0007207032,49.07896734696656,0.00115224614100234,2194.157176706958,26662701.17101929,0.002214844,22718.22,11737584.027713632,0.003201172,33640.89,19766.93,12024.35,0.003738281,0.0007382813,48.06665,0.001146484,2218.757,28476140.0,0.002201172,22068.36,11028155.584076561,0.003251953
